hotel_id,name,kind,stars_num,city_id,city_name,region,lat,lon,addr_street,phone,website
3172215-gioia-hotel-010159,Gioia Hotel,hotel,,3172215,,Piemonte,43.7764359,11.2569295,,,
3172215-giordana-010160,Giordana,hotel,,3172215,,Piemonte,44.1233399,8.2557561,,,
3172215-giorgi-design-homes-010161,Giorgi Design Homes,apartment,,3172215,,Piemonte,44.5081759,11.3419203,,,
3172215-giorgio-010162,Giorgio,hotel,,3172215,,Piemonte,43.7753673,11.2516294,,,
3172215-giorgio-010163,Giorgio,apartment,,3172215,,Piemonte,45.6366952,13.0317537,,,
3172215-gios-place-010164,Gio’s Place,guest_house,,3172215,,Piemonte,45.4405295,12.3283236,Calle Colombo,,
3172215-giosue-a-mare-010165,Giosuè a Mare,hotel,,3172215,,Piemonte,40.6449573,14.4072506,,,
3172215-girasole-010166,Girasole,guest_house,,3172215,,Piemonte,44.3994684,7.5704726,,,
3172215-giro-del-marguareis-010167,Giro del Marguareis,information,,3172215,,Piemonte,44.1581224,7.6735431,,,
3172215-giudecca-studios-010168,Giudecca Studios,apartment,,3172215,,Piemonte,37.060257,15.2971879,,,
3172215-giuggiulena-010169,Giuggiulena,guest_house,,3172215,,Piemonte,37.0750046,15.2951306,,,
3172215-giulia-010170,Giulia,hotel,,3172215,,Piemonte,38.7099759,13.193289,,,
3172215-giulietta-romeo-010171,Giulietta Romeo,hotel,,3172215,,Piemonte,45.5041213,10.7370651,,,
3172215-giuncheto-010172,Giuncheto,guest_house,,3172215,,Piemonte,43.6322445,11.5746408,,,
3172215-giuseppe-avezzana-apartment-010173,Giuseppe Avezzana Apartment,hotel,,3172215,,Piemonte,41.914212,12.4670381,Via Giuseppe Avezzana,,
3172215-giuseppe-verdi-010174,Giuseppe Verdi,guest_house,3.0,3172215,,Piemonte,37.51092,15.0929578,,+39 328 4693792,
3172215-giustina-010175,Giustina,apartment,4.0,3172215,,Piemonte,46.6786024,11.1247696,,,
3172215-giusy-albergo-010176,Giusy albergo,guest_house,1.0,3172215,,Piemonte,43.102724,12.3522433,,,
3172215-gladiator-rooms-010177,Gladiator rooms,hostel,,3172215,,Piemonte,41.8925356,12.5123342,Via eugenio,,
3172215-glamour-apartments-milano-010178,Glamour Apartments Milano,apartment,,3172215,,Piemonte,45.4649824,9.1945063,Via privata Passarella,,
3172215-glamour-hotel-010179,Glamour Hotel,hotel,4.0,3172215,,Piemonte,45.7510914,11.748615,Via Valsugana,,
3172215-glamping-canonici-di-san-marco-010180,Glamping Canonici di San Marco,guest_house,,3172215,,Piemonte,45.4898713,12.0617035,Via Accopè Frate,,
3172215-gle-cucchiarun-010181,gle Cucchiarun,alpine_hut,,3172215,,Piemonte,41.7725322,13.6588831,,,
3172215-gli-acini-b-b-010182,Gli Acini - B&B,guest_house,,3172215,,Piemonte,45.0179176,9.2288321,,,
3172215-gli-appartamenti-al-duomo-010183,Gli Appartamenti Al Duomo,apartment,,3172215,,Piemonte,37.5035776,15.0853278,,,
3172215-gli-archiccioli-010184,Gli archiccioli,apartment,,3172215,,Piemonte,43.0716531,12.6188598,Via Porta Perlici,,
3172215-gli-ulivi-010185,Gli Ulivi,guest_house,,3172215,,Piemonte,41.9988143,12.1667668,Via Doganale,,
3172215-gli-ulivi-delletna-010186,Gli Ulivi dell'Etna,guest_house,,3172215,,Piemonte,37.6464655,15.1274949,,,
3172215-glicine-delle-dolomiti-010187,Glicine delle Dolomiti,guest_house,,3172215,,Piemonte,46.0839868,12.0480791,,,
3172215-glicine-e-luna-010188,Glicine e Luna,guest_house,,3172215,,Piemonte,43.6994643,10.4845777,Via di Mezzo Nord,,
3172215-glinzhof-010189,Glinzhof,hotel,,3172215,,Piemonte,46.7432216,12.2798964,,,
3172215-globetrotter-siracusa-010190,Globetrotter Siracusa,guest_house,,3172215,,Piemonte,37.0626371,15.2929615,,,
3172215-globo-010191,Globo,hotel,3.0,3172215,,Piemonte,43.8180643,7.7777838,,,
3172215-globus-010192,Globus,hotel,,3172215,,Piemonte,44.1314308,12.4857011,,,
3172215-gloria-dei-010193,Gloria Dei,guest_house,2.0,3172215,,Piemonte,46.6878699,11.1959614,,+39 0473 945732,
3172215-gnan-010194,Gnan,hotel,,3172215,,Piemonte,45.5991773,12.8854899,,,
3172215-gobeserhof-ferienwohnungen-010195,Göbeserhof - Ferienwohnungen,apartment,4.0,3172215,,Piemonte,46.6448693,11.1380435,,,
3172215-godi-fiorenza-suite-010196,Godi Fiorenza Suite,hotel,,3172215,,Piemonte,43.7970032,11.217096,,,
3172215-goethes-guest-house-010197,Goethes Guest House,hotel,,3172215,,Piemonte,46.4983966,11.3522941,,,
3172215-goidnerhof-010198,Goidnerhof,apartment,3.0,3172215,,Piemonte,46.6436058,11.1442517,,+39 0473 447202,
3172215-goitalyhouse-010199,goitalyhouse,guest_house,,3172215,,Piemonte,41.2626386,13.7019948,,,
3172215-gold-star-norma-010200,Gold Star Norma,guest_house,,3172215,,Piemonte,41.582848,12.9735739,,,
3172215-golden-house-010201,Golden house,guest_house,,3172215,,Piemonte,40.5616625,17.8057972,,,
3172215-golden-park-resort-010202,Golden Park Resort,hotel,,3172215,,Piemonte,46.4712395,11.7338882,,,
3172215-golden-tower-010203,Golden Tower,hotel,5.0,3172215,,Piemonte,43.7706328,11.252031,,,
3172215-golden-tulip-isola-sacra-fiumicino-010204,Golden Tulip Isola Sacra Fiumicino,hotel,,3172215,,Piemonte,41.7567342,12.2727815,,,
3172215-goldener-adler-010205,Goldener Adler,hotel,,3172215,,Piemonte,46.8087508,10.539982,,,
3172215-goldener-adler-aquila-doro-010206,Goldener Adler - Aquila d'Oro,hotel,,3172215,,Piemonte,46.6381504,11.5623086,,,
3172215-goldenes-lamm-010207,Goldenes Lamm,hotel,,3172215,,Piemonte,46.7386666,11.6403132,,,
3172215-goldenstern-townhouse-010208,Goldenstern Townhouse,hotel,,3172215,,Piemonte,46.5001169,11.3535881,Via Dr. Josef Streiter - Dr.-Josef-Streiter-Gasse,,
3172215-golf-010209,Golf,hotel,,3172215,,Piemonte,43.7790037,11.2436158,,,
3172215-golf-hotel-010210,Golf Hotel,hotel,,3172215,,Piemonte,45.9823829,13.5881112,,,
3172215-golf-hotel-010211,Golf Hotel,hotel,,3172215,,Piemonte,44.2748891,11.7223786,,,
3172215-golfo-dei-poeti-relais-010212,Golfo dei Poeti Relais,hotel,,3172215,,Piemonte,44.0423621,9.9635096,,,
3172215-golfo-dellasinara-010213,Golfo dell'Asinara,camp_site,,3172215,,Piemonte,40.8161819,8.4852548,,,
3172215-gondahutte-010214,Gondahütte,hostel,,3172215,,Piemonte,46.7137353,10.6333398,,,
3172215-gorini-010215,Gorini,hotel,,3172215,,Piemonte,44.1345435,12.48184,,,
3172215-gorizia-010216,Gorizia,hotel,3.0,3172215,,Piemonte,44.0468965,10.4751279,,,
3172215-gostnerhof-010217,Gostnerhof,apartment,,3172215,,Piemonte,46.6485892,11.69973,,,
3172215-gotsch-010218,Götsch,apartment,2.0,3172215,,Piemonte,46.6810796,11.0744306,,+39 0473 967212,
3172215-goyenhof-010219,Goyenhof,apartment,4.0,3172215,,Piemonte,46.6948518,11.1927208,,+39 0473 943201,
3172215-gracchi-boutique-rooms-010220,Gracchi Boutique Rooms,apartment,,3172215,,Piemonte,41.9076146,12.4605019,Via dei Gracchi,,
3172215-grafenau-zimmer-fewo-010221,Grafenau - Zimmer + FeWo,guest_house,3.0,3172215,,Piemonte,46.6946768,11.1936706,,+39 0473 945736,
3172215-gran-can-ristoarte-hotel-010222,Gran Can RistoArte Hotel,hotel,,3172215,,Piemonte,45.5022445,10.9232931,Via Gianantonio Campostrini,,
3172215-gran-hotel-de-la-ville-010223,Gran Hotel De la Ville,hotel,,3172215,,Piemonte,38.2148012,15.6372839,,,
3172215-gran-hotel-duca-destelle-010224,Gran Hotel Duca d'Estelle,hotel,,3172215,,Piemonte,41.9529227,12.716343,,,
3172215-gran-melia-rome-010225,Gran Meliá Rome,hotel,,3172215,,Piemonte,41.8986195,12.4611245,Via del Gianicolo,,
3172215-gran-tubla-010226,Gran Tubla,hotel,,3172215,,Piemonte,46.5781589,11.6668598,,,
3172215-granara-010227,Granara,camp_site,,3172215,,Piemonte,44.5538264,9.8848883,,,
3172215-granbaita-010228,Granbaita,hotel,,3172215,,Piemonte,44.6382546,7.6638605,Via Cuneo,,
3172215-grand-amore-010229,Grand Amore,hotel,,3172215,,Piemonte,43.7757194,11.2598182,,,
3172215-grand-eurhotel-010230,Grand Eurhotel,hotel,,3172215,,Piemonte,42.5245005,14.1530947,,,
3172215-grand-hostel-manin-010231,Grand hostel Manin,hostel,,3172215,,Piemonte,44.1042246,9.8230726,Via D. Manin,,
3172215-grand-hotel-010232,Grand Hotel,hotel,5.0,3172215,,Piemonte,43.7721898,11.2450237,,,
3172215-grand-hotel-010233,Grand Hotel,hotel,,3172215,,Piemonte,43.729075,11.5361644,,,
3172215-grand-hotel-balestrieri-010234,Grand Hotel Balestrieri,hotel,,3172215,,Piemonte,39.3144352,17.1093811,,,
3172215-grand-hotel-berti-010235,Grand Hotel Berti,hotel,5.0,3172215,,Piemonte,42.5425233,14.1295857,,,
3172215-grand-hotel-besson-010236,Grand Hotel Besson,hotel,,3172215,,Piemonte,45.0248059,6.8563829,,,
3172215-grand-hotel-beverly-hills-010237,Grand Hotel Beverly Hills,hotel,,3172215,,Piemonte,41.9182793,12.4974892,,,
3172215-grand-hotel-billia-010238,Grand Hotel Billia,hotel,,3172215,,Piemonte,45.7525387,7.6406033,,,
3172215-grand-hotel-bologna-010239,Grand Hotel Bologna,hotel,,3172215,,Piemonte,44.7158572,11.2991198,,,
3172215-grand-hotel-capodimonte-010240,Grand Hotel Capodimonte,hotel,,3172215,,Piemonte,40.6247855,14.365312,,,
3172215-grand-hotel-capodimonte-010241,Grand Hotel Capodimonte,hotel,,3172215,,Piemonte,40.8656303,14.2480093,,,
3172215-grand-hotel-castrocaro-010242,Grand Hotel Castrocaro,hotel,,3172215,,Piemonte,44.1716175,11.9476299,Via Roma,,
3172215-grand-hotel-cavour-010243,Grand Hotel Cavour,hotel,,3172215,,Piemonte,43.7711053,11.2577948,,,
3172215-grand-hotel-cesare-augusto-010244,Grand Hotel Cesare Augusto,hotel,4.0,3172215,,Piemonte,40.624605,14.3775664,,,
3172215-grand-hotel-citta-di-forli-010245,Grand Hotel Città di Forlì,hotel,,3172215,,Piemonte,44.1974675,11.9972452,,,
3172215-grand-hotel-cocumella-010246,Grand Hotel Cocumella,hotel,5.0,3172215,,Piemonte,40.6324947,14.3900307,,,
3172215-grand-hotel-continental-010247,Grand Hotel Continental,hotel,4.0,3172215,,Piemonte,43.6278772,10.2897427,Piazza Belvedere,,
3172215-grand-hotel-convento-di-amalfi-010248,Grand Hotel Convento di Amalfi,hotel,,3172215,,Piemonte,40.633154,14.5971992,Via Annunziatella,,
3172215-grand-hotel-de-la-ville-010249,Grand Hotel de la Ville,hotel,,3172215,,Piemonte,44.7995826,10.3399502,,,
3172215-grand-hotel-degli-angeli-010250,Grand Hotel Degli Angeli,hotel,,3172215,,Piemonte,41.7064277,15.6985156,,,
3172215-grand-hotel-dei-dogi-010251,Grand Hotel dei Dogi,hotel,5.0,3172215,,Piemonte,45.4465128,12.3311304,,,
3172215-grand-hotel-del-lago-010252,Grand Hotel del Lago,hotel,,3172215,,Piemonte,37.5230655,14.3040421,,,
3172215-grand-hotel-del-mare-010253,Grand Hotel del Mare,nan,,3172215,,Piemonte,43.7867658,7.6865213,,,
3172215-grand-hotel-delle-terme-010254,Grand Hotel delle Terme,hotel,4.0,3172215,,Piemonte,37.5043141,13.0894897,Viale delle Terme,,
3172215-grand-hotel-europa-010255,Grand Hotel Europa,hotel,,3172215,,Piemonte,40.8545549,14.2727496,,,
3172215-grand-hotel-europa-palace-010256,Grand Hotel Europa Palace,hotel,,3172215,,Piemonte,40.628412,14.3789536,,,
3172215-grand-hotel-excelsior-010257,Grand Hotel Excelsior,hotel,,3172215,,Piemonte,40.8300509,14.249897,,,
3172215-grand-hotel-gianicolo-010258,Grand hotel Gianicolo,hotel,4.0,3172215,,Piemonte,41.8875437,12.4608418,,,
3172215-grand-hotel-gortani-010259,Grand Hotel Gortani,hotel,3.0,3172215,,Piemonte,46.4716703,13.0256232,Via Umberto Primo,,
3172215-grand-hotel-guinigi-010260,Grand Hotel Guinigi,hotel,,3172215,,Piemonte,43.8450232,10.5332938,Via Romana,,
3172215-grand-hotel-il-ninfeo-010261,Grand Hotel Il Ninfeo,hotel,,3172215,,Piemonte,41.2250875,13.5109372,,,
3172215-grand-hotel-la-favorita-010262,Grand Hotel La Favorita,hotel,,3172215,,Piemonte,40.6270107,14.3718432,,,
3172215-grand-hotel-la-sonrisa-010263,Grand Hotel La Sonrisa,hotel,5.0,3172215,,Piemonte,40.7134026,14.5259076,Via Stabia,,
3172215-grand-hotel-le-nazioni-010264,Grand Hotel Le Nazioni,hotel,4.0,3172215,,Piemonte,44.7487661,12.2442868,,,
3172215-grand-hotel-le-rocce-sul-tirreno-010265,Grand Hotel Le Rocce sul Tirreno,hotel,,3172215,,Piemonte,40.6224956,14.5474224,,,
3172215-grand-hotel-liberty-010266,Grand Hotel Liberty,hotel,,3172215,,Piemonte,38.1862987,15.5596812,Via 1 Settembre,,
3172215-grand-hotel-lido-giardino-delle-palme-010267,Grand Hotel Lido Giardino delle Palme,hotel,3.0,3172215,,Piemonte,38.2714753,15.6304446,,,
3172215-grand-hotel-masseria-santa-lucia-010268,Grand Hotel Masseria Santa Lucia,hotel,,3172215,,Piemonte,40.7699509,17.6451297,,,
3172215-grand-hotel-mediterraneo-010269,Grand Hotel Mediterraneo,hotel,4.0,3172215,,Piemonte,40.038064,18.4633105,,,
3172215-grand-hotel-menaggio-010270,Grand Hotel Menaggio,hotel,,3172215,,Piemonte,46.0179267,9.2366793,,,
3172215-grand-hotel-montesilvano-010271,Grand Hotel Montesilvano,hotel,,3172215,,Piemonte,42.5244862,14.1536806,,,
3172215-grand-hotel-moon-valley-010272,Grand Hotel Moon Valley,hotel,4.0,3172215,,Piemonte,40.657078,14.423404,,,
3172215-grand-hotel-palace-010273,Grand Hotel Palace,hotel,4.0,3172215,,Piemonte,43.6214871,13.5103782,Lungomare Luigi Vanvitelli,,
3172215-grand-hotel-palatino-010274,Grand Hotel Palatino,hotel,,3172215,,Piemonte,41.8945388,12.4923348,,,
3172215-grand-hotel-palme-010275,Grand Hotel Palme,hotel,,3172215,,Piemonte,38.123905,13.3593105,,,
3172215-grand-hotel-panorama-010276,Grand Hotel Panorama,hotel,,3172215,,Piemonte,42.1805224,14.1079495,,,
3172215-grand-hotel-plaza-rome-010277,Grand Hotel Plaza Rome,hotel,5.0,3172215,,Piemonte,41.9051237,12.4788451,Via del Corso,,
3172215-grand-hotel-portovenere-010278,Grand Hotel Portovenere,hotel,5.0,3172215,,Piemonte,44.0519656,9.8359722,,,
3172215-grand-hotel-president-010279,Grand Hotel President,hotel,,3172215,,Piemonte,40.9249517,9.5065212,,,
3172215-grand-hotel-president-010280,Grand Hotel President,hotel,,3172215,,Piemonte,38.2550171,16.2816794,,,
3172215-grand-hotel-primavera-010281,Grand hotel Primavera,hotel,,3172215,,Piemonte,43.9459291,12.4545491,,,
3172215-grand-hotel-punta-molino-010282,Grand Hotel Punta Molino,hotel,,3172215,,Piemonte,40.7404865,13.9544551,,,
3172215-grand-hotel-rosa-marina-010283,Grand Hotel Rosa Marina,hotel,,3172215,,Piemonte,40.7938263,17.555458,,,
3172215-grand-hotel-royal-010284,Grand Hotel Royal,hotel,,3172215,,Piemonte,40.6284448,14.3794352,,,
3172215-grand-hotel-royal-010285,Grand Hotel Royal,hotel,,3172215,,Piemonte,40.7464953,14.4967669,Viale G. Mazzini,,
3172215-grand-hotel-san-marco-010286,Grand Hotel San Marco,hotel,,3172215,,Piemonte,43.5284409,10.6148657,,,
3172215-grand-hotel-san-marino-010287,Grand Hotel San Marino,hotel,,3172215,,Piemonte,43.9335812,12.4491527,,,
3172215-grand-hotel-san-michele-010288,Grand Hotel San Michele,hotel,,3172215,,Piemonte,39.5397712,15.9036626,,,
3172215-grand-hotel-sitea-010289,Grand Hotel Sitea,hotel,5.0,3172215,,Piemonte,45.0651662,7.6840024,,,
3172215-grand-hotel-terme-010290,Grand Hotel Terme,hotel,,3172215,,Piemonte,44.141733,12.1000671,,,
3172215-grand-hotel-terme-riolo-010291,Grand Hotel Terme Riolo,hotel,,3172215,,Piemonte,44.2702929,11.718582,,,
3172215-grand-hotel-terme-roseo-010292,Grand Hotel Terme Roseo,hotel,4.0,3172215,,Piemonte,43.8339338,11.9589997,,,
3172215-grand-hotel-tettuccio-010293,Grand Hotel Tettuccio,hotel,,3172215,,Piemonte,43.8852766,10.774565,,,
3172215-grand-hotel-vergilius-billia-010294,Grand Hotel Vergilius Billia,hotel,,3172215,,Piemonte,40.851113,14.2694968,,,
3172215-grand-hotel-victoria-010295,Grand Hotel Victoria,hotel,,3172215,,Piemonte,46.0208444,9.2414583,Viale Benedetto Castelli,,
3172215-grand-palladium-sicilia-resort-spa-010296,Grand Palladium Sicilia Resort & Spa,hotel,4.0,3172215,,Piemonte,37.9823848,13.8391322,Viale Himera,,
3172215-grand-saint-bernard-010297,Grand Saint Bernard,guest_house,,3172215,,Piemonte,45.7759289,7.3003994,,,
3172215-grand-soleil-010298,Grand Soleil,hotel,,3172215,,Piemonte,38.4887014,15.9160872,,,
3172215-grand-suite-trevi-010299,Grand Suite Trevi,hotel,,3172215,,Piemonte,41.9015753,12.4838087,,,
3172215-grande-albergo-010300,Grande Albergo,hotel,,3172215,,Piemonte,44.2731298,9.3946209,,,
3172215-grande-albergo-maugeri-010301,Grande Albergo Maugeri,hotel,4.0,3172215,,Piemonte,37.6169669,15.1660104,,,
3172215-grande-albergo-oscella-010302,Grande Albergo Oscella,hotel,,3172215,,Piemonte,46.1337962,8.4684328,,,
3172215-grande-albergo-potenza-010303,Grande Albergo Potenza,hotel,,3172215,,Piemonte,40.6389356,15.8075901,Corso Diciotto Agosto,,
3172215-grande-archivio-010304,Grande Archivio,guest_house,,3172215,,Piemonte,40.8489103,14.2594325,,,
3172215-grande-hotel-des-arts-010305,Grande Hotel Des Arts,hotel,,3172215,,Piemonte,45.4324394,10.9890414,Corso Porta Nuova,,
3172215-grandhotel-010306,Grand'Hotel,hotel,,3172215,,Piemonte,37.9868115,13.6996418,,,
3172215-granditalia-010307,Grand'Italia,hotel,4.0,3172215,,Piemonte,45.4168803,11.8793985,Corso del Popolo,,
3172215-granello-di-sabbia-010308,Granello di Sabbia,apartment,,3172215,,Piemonte,38.2543387,15.7171228,,,
3172215-grannerhof-010309,Grannerhof,apartment,3.0,3172215,,Piemonte,46.6951621,11.1809082,,,
3172215-grano-e-lavanda-010310,Grano e Lavanda,guest_house,,3172215,,Piemonte,40.6414481,16.6241949,,,
3172215-graslhof-010311,Graslhof,apartment,,3172215,,Piemonte,46.8266618,11.2733581,,,
3172215-gratteri-resort-010312,Gratteri Resort,hotel,,3172215,,Piemonte,37.9644798,13.9715659,,,
3172215-grauer-bar-010313,Grauer Bär,hotel,4.0,3172215,,Piemonte,46.7331652,12.2813409,,,
3172215-gravedona-ed-uniti-passo-san-jorio-010314,"Gravedona ed Uniti, Passo San Jorio",information,,3172215,,Piemonte,46.1668061,9.1600485,,,
3172215-gravina-suite-frattina-010315,Gravina Suite Frattina,hotel,3.0,3172215,,Piemonte,41.9040202,12.4807778,Via Frattina,,
3172215-grazia-dei-010316,grazia-dei,apartment,4.0,3172215,,Piemonte,46.6826104,11.1176188,,+39 0473 448406,
3172215-graziella-010317,Graziella,hotel,,3172215,,Piemonte,44.1354323,12.4807988,,,
3172215-graziella-patio-hotel-010318,Graziella Patio Hotel,hotel,,3172215,,Piemonte,43.4645225,11.8814175,,,
3172215-green-b-b-urbino-010319,Green B&B Urbino,guest_house,,3172215,,Piemonte,43.7134139,12.6208172,Via Bocca Trabaria ovest,,
3172215-green-hotel-010320,Green Hotel,hotel,,3172215,,Piemonte,43.0761459,12.5740881,,,
3172215-green-house-010321,Green House,guest_house,,3172215,,Piemonte,40.8920852,17.3314979,,,
3172215-green-house-010322,Green House,guest_house,,3172215,,Piemonte,41.3574156,13.4362887,,,
3172215-green-house-apartments-010323,Green House Apartments,apartment,,3172215,,Piemonte,36.8571121,15.1153515,,,
3172215-green-house-b-b-010324,Green House B&B,guest_house,,3172215,,Piemonte,44.4084185,8.9291813,,+39 320 1472276,
3172215-green-line-010325,Green Line,guest_house,,3172215,,Piemonte,41.5802084,12.8675226,,,
3172215-green-park-010326,Green Park,hotel,,3172215,,Piemonte,45.4362789,10.683246,,,
3172215-green-park-010327,Green Park,hotel,,3172215,,Piemonte,41.9105941,16.1282861,,,
3172215-green-residence-sirmione-010328,Green Residence Sirmione,hotel,,3172215,,Piemonte,45.4599707,10.5844424,,,
3172215-green-riviera-alloggi-e-ristorante-010329,Green Riviera - alloggi e ristorante,guest_house,,3172215,,Piemonte,44.416456,9.4571828,Località Giaiette,,
3172215-green-village-resort-010330,Green Village Resort,hotel,,3172215,,Piemonte,39.1333776,9.5244265,,,
3172215-greenhouse-bed-and-breakfast-010331,Greenhouse Bed and Breakfast,guest_house,,3172215,,Piemonte,39.8537033,16.0715542,,,
3172215-gregory-house-010332,Gregory House,apartment,,3172215,,Piemonte,41.896178,12.4497708,Via Gregorio Settimo,,
3172215-greif-010333,Greif,hotel,,3172215,,Piemonte,46.4981579,11.3555289,,,
3172215-greiterhof-zimmer-010334,Greiterhof - Zimmer,guest_house,2.0,3172215,,Piemonte,46.6974397,11.0750048,,+39 334 9637412,
3172215-greiterhof-zimmer-fewo-010335,Greiterhof - Zimmer + FeWo,guest_house,2.0,3172215,,Piemonte,46.6625869,11.1338706,,+39 0473 447218,
3172215-greta-010336,Greta,apartment,,3172215,,Piemonte,43.8672504,7.670233,,,
3172215-gretl-010337,Gretl,apartment,3.0,3172215,,Piemonte,46.680872,11.0746583,,,
3172215-greymold-010338,Greymold,apartment,2.0,3172215,,Piemonte,46.7010427,11.1787093,,,
3172215-grieserhof-010339,Grieserhof,apartment,3.0,3172215,,Piemonte,46.681123,11.1184821,,+39 0473 440599,
3172215-griso-010340,Griso,hotel,4.0,3172215,,Piemonte,45.8494532,9.3810319,,,
3172215-grissianerhof-010341,Grissianerhof,hotel,3.0,3172215,,Piemonte,46.5396177,11.182687,,+39 0473 92 08 23,
3172215-grohmannhutte-rifugio-vedretta-piana-010342,Grohmannhütte - Rifugio Vedretta Piana,alpine_hut,,3172215,,Piemonte,46.9517195,11.2314965,,,
3172215-grotta-dellacqua-010343,Grotta dell'Acqua,camp_site,,3172215,,Piemonte,41.935278,16.090556,,,
3172215-grottammare-010344,Grottammare,guest_house,,3172215,,Piemonte,40.9955993,17.2177338,,,
3172215-gruberhof-010345,Gruberhof,apartment,4.0,3172215,,Piemonte,46.7141674,11.2087214,,+39 0473 949465,
3172215-gruberhof-010346,Gruberhof,guest_house,,3172215,,Piemonte,46.794558,11.7025514,Ahnerberg - Via Montano,,
3172215-gruberhof-010347,Gruberhof,apartment,,3172215,,Piemonte,46.6490007,11.6988409,,,
3172215-gruberhof-vellau-010348,Gruberhof Vellau,apartment,3.0,3172215,,Piemonte,46.6951563,11.1102134,,,
3172215-grubhof-010349,Grubhof,apartment,3.0,3172215,,Piemonte,46.668253,10.9992979,,+39 0473 668082,
3172215-grunau-zimmer-fewo-010350,Grünau - Zimmer + FeWo,guest_house,2.0,3172215,,Piemonte,46.7838387,11.2284608,,+39 0473 641254,
3172215-gruner-baum-albero-verde-010351,Grüner Baum - Albero Verde,hotel,,3172215,,Piemonte,46.4237776,11.3421673,,,
3172215-grunwald-010352,Grünwald,apartment,3.0,3172215,,Piemonte,46.7797626,11.2242076,,+39 0473 641253,
3172215-grunwald-010353,Grunwald,hotel,,3172215,,Piemonte,46.2881983,11.46003,,,
3172215-gruppo-scout-agesci-molfetta-2-010354,Gruppo Scout AGESCI Molfetta 2,camp_site,,3172215,,Piemonte,41.1954462,16.5870784,Via Angelo Ribera,,
3172215-gschlojer-hof-010355,Gschlojer Hof,apartment,,3172215,,Piemonte,46.605023,11.5395316,,,
3172215-gsieserhof-010356,Gsieserhof,hotel,,3172215,,Piemonte,46.8359855,12.2397945,,,
3172215-gstrein-010357,Gstrein,apartment,,3172215,,Piemonte,46.67093,11.0612461,,,
3172215-guardiaregia-010358,Guardiaregia,nan,,3172215,,Piemonte,41.4383958,14.5525596,,,
3172215-guest-apartment-andrea-010359,Guest Apartment Andrea,guest_house,,3172215,,Piemonte,44.1099437,9.8179536,Via Riccardo Migliari,,
3172215-guest-apartment-lory-010360,Guest Apartment Lory,apartment,,3172215,,Piemonte,43.8477315,10.5110953,Via Michele Rosi,,
3172215-guest-holiday-mandra-12-010361,GUEST HOLIDAY MANDRA 12,guest_house,,3172215,,Piemonte,44.7063538,10.6477047,,,
3172215-guest-holiday-piave-1-010362,GUEST HOLIDAY PIAVE 1,guest_house,,3172215,,Piemonte,44.6986968,10.6395055,,,
3172215-guest-holiday-piave-4-010363,Guest Holiday Piave 4,guest_house,,3172215,,Piemonte,44.6988562,10.639272,,,
3172215-guest-house-010364,Guest House,guest_house,,3172215,,Piemonte,44.6971734,8.2286454,,,
3172215-guest-house-010365,Guest House,guest_house,,3172215,,Piemonte,41.8913614,12.5007013,,,
3172215-guest-house-alloggi-gerotto-010366,Guest House Alloggi Gerotto,guest_house,,3172215,,Piemonte,45.4430716,12.3246195,,,
3172215-guest-house-beautiful-dream-010367,Guest House Beautiful Dream,guest_house,,3172215,,Piemonte,44.1094887,9.8151318,Via Torino,,
3172215-guest-house-bella-valle-010368,Guest House Bella Valle,hotel,,3172215,,Piemonte,45.0350322,7.3557032,,,
3172215-guest-house-benny-010369,GUEST HOUSE BENNY,guest_house,,3172215,,Piemonte,44.6985106,10.6359066,,,
3172215-guest-house-bono-010370,Guest House Bono,guest_house,,3172215,,Piemonte,38.0714334,13.0560878,Strada Provinciale,,
3172215-guest-house-brianza-room-010371,Guest House Brianza Room,hostel,,3172215,,Piemonte,45.4889186,9.2098669,Viale Brianza,,
3172215-guest-house-caracas-010372,Guest House Caracas,guest_house,,3172215,,Piemonte,39.2506617,16.4971951,,,
3172215-guest-house-cascina-cegrino-010373,Guest House Cascina Cegrino,guest_house,,3172215,,Piemonte,45.8371838,9.2747677,Via Segrino,,
3172215-guest-house-fontanesi-010374,Guest House Fontanesi,guest_house,,3172215,,Piemonte,44.6948018,10.6350204,,,
3172215-guest-house-garden-dei-mille-010375,Guest House Garden dei Mille,guest_house,,3172215,,Piemonte,44.6928848,10.6344486,,,
3172215-guest-house-garibaldi-010376,Guest House Garibaldi,guest_house,,3172215,,Piemonte,44.6960472,10.6274252,,,
3172215-guest-house-gobetti-010377,GUEST HOUSE GOBETTI,guest_house,,3172215,,Piemonte,44.6958397,10.6452635,,,
3172215-guest-house-il-farinello-010378,Guest house il farinello,guest_house,,3172215,,Piemonte,44.2014572,8.0157617,,,
3172215-guest-house-italo-anna-010379,Guest House Italo & Anna,guest_house,,3172215,,Piemonte,46.0528256,13.1852509,,,
3172215-guest-house-la-palazzina-veneziana-010380,Guest House La Palazzina Veneziana,guest_house,,3172215,,Piemonte,45.4436044,12.3258602,,,
3172215-guest-house-montegrappa-010381,GUEST HOUSE MONTEGRAPPA,guest_house,,3172215,,Piemonte,44.6933524,10.6312725,,,
3172215-guest-house-perso-010382,Guest House Perso,guest_house,,3172215,,Piemonte,41.9067696,12.4461004,Via Cipro,,
3172215-guest-house-roma-express-010383,Guest House Roma Express,hotel,,3172215,,Piemonte,41.953078,12.0830665,Via delle Azalee,,
